"Notes"	"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"1999"	"1999"	"New York"	"36"	"Queens County, NY"	"36081"	"Large Central Metro"	"1"	"White"	"2106-3"	15	1264042	Unreliable	0.7	2.0	0.3	Unreliable	0.7	2.0	0.3	0.0%
	"1999"	"1999"	"New York"	"36"	"Richmond County, NY"	"36085"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	10	46711	Unreliable	10.3	39.4	6.8	Unreliable	9.5	36.5	6.3	0.0%
	"1999"	"1999"	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	13	109321	Unreliable	6.3	20.3	3.3	Unreliable	5.9	19.1	3.1	0.0%
	"1999"	"1999"	"North Carolina"	"37"	"Durham County, NC"	"37063"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	10	88665	Unreliable	5.4	20.7	3.6	Unreliable	4.6	17.6	3.0	0.0%
	"1999"	"1999"	"North Carolina"	"37"	"Gaston County, NC"	"37071"	"Large Fringe Metro"	"2"	"White"	"2106-3"	10	160193	Unreliable	3.0	11.5	2.0	Unreliable	3.1	11.8	2.0	0.0%
	"1999"	"1999"	"North Carolina"	"37"	"Guilford County, NC"	"37081"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	16	123836	Unreliable	7.4	21.0	3.2	Unreliable	6.5	19.3	3.0	0.0%
	"1999"	"1999"	"North Carolina"	"37"	"Mecklenburg County, NC"	"37119"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	51	193689	26.3	19.6	34.6	3.7	23.7	17.6	31.2	3.4	0.0%
	"1999"	"1999"	"North Carolina"	"37"	"Mecklenburg County, NC"	"37119"	"Large Central Metro"	"1"	"White"	"2106-3"	15	463331	Unreliable	1.8	5.3	0.8	Unreliable	1.6	4.9	0.8	0.0%
	"1999"	"1999"	"North Carolina"	"37"	"Robeson County, NC"	"37155"	"Micropolitan (Nonmetro)"	"5"	"American Indian or Alaska Native"	"1002-5"	16	47950	Unreliable	19.1	54.2	8.3	Unreliable	18.6	54.8	8.5	0.0%
	"1999"	"1999"	"North Carolina"	"37"	"Wake County, NC"	"37183"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	14	124737	Unreliable	6.1	18.8	3.0	Unreliable	5.1	15.8	2.5	0.0%
	"1999"	"1999"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	40	391785	10.2	7.3	13.9	1.6	10.6	7.6	14.4	1.7	0.0%
	"1999"	"1999"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"Large Central Metro"	"1"	"White"	"2106-3"	10	977205	Unreliable	0.5	1.9	0.3	Unreliable	0.5	1.9	0.3	0.0%
	"1999"	"1999"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	22	198378	11.1	6.9	16.8	2.4	10.1	6.3	15.3	2.2	0.0%
	"1999"	"1999"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Large Central Metro"	"1"	"White"	"2106-3"	15	824487	Unreliable	1.0	3.0	0.5	Unreliable	1.0	2.9	0.5	0.0%
	"1999"	"1999"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	12	202332	Unreliable	3.1	10.4	1.7	Unreliable	3.1	10.5	1.7	0.0%
	"1999"	"1999"	"Ohio"	"39"	"Mahoning County, OH"	"39099"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	25	42690	58.6	37.9	86.4	11.7	61.7	39.9	91.0	12.4	0.0%
	"1999"	"1999"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	31	114036	27.2	18.5	38.6	4.9	27.5	18.7	39.1	5.0	0.0%
	"1999"	"1999"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	18	104386	Unreliable	10.2	27.3	4.1	Unreliable	9.3	26.4	4.0	0.0%
	"1999"	"1999"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Large Central Metro"	"1"	"White"	"2106-3"	21	506225	4.1	2.6	6.3	0.9	4.0	2.5	6.2	0.9	0.0%
	"1999"	"1999"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	25	64914	38.5	24.9	56.9	7.7	35.0	22.2	52.6	7.2	0.0%
	"1999"	"1999"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Medium Metro"	"3"	"White"	"2106-3"	11	453225	Unreliable	1.2	4.3	0.7	Unreliable	1.2	4.2	0.7	0.0%
	"1999"	"1999"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"Large Central Metro"	"1"	"White"	"2106-3"	11	562791	Unreliable	1.0	3.5	0.6	Unreliable	1.0	3.5	0.6	0.0%
	"1999"	"1999"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	41	164230	25.0	17.9	33.9	3.9	25.1	18.0	34.0	3.9	0.0%
	"1999"	"1999"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Large Central Metro"	"1"	"White"	"2106-3"	11	1098513	Unreliable	0.5	1.8	0.3	Unreliable	0.6	2.0	0.3	0.0%
	"1999"	"1999"	"Pennsylvania"	"42"	"Delaware County, PA"	"42045"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	16	81440	Unreliable	11.2	31.9	4.9	Unreliable	10.6	30.2	4.7	0.0%
	"1999"	"1999"	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	196	680388	28.8	24.8	32.8	2.1	28.6	24.6	32.7	2.0	0.2%
	"1999"	"1999"	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"Large Central Metro"	"1"	"White"	"2106-3"	45	763544	5.9	4.3	7.9	0.9	5.8	4.2	7.8	0.9	0.0%
	"1999"	"1999"	"Rhode Island"	"44"	"Providence County, RI"	"44007"	"Large Central Metro"	"1"	"White"	"2106-3"	10	537218	Unreliable	0.9	3.4	0.6	Unreliable	0.9	3.4	0.6	0.0%
	"1999"	"1999"	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	14	108371	Unreliable	7.1	21.7	3.5	Unreliable	7.0	21.4	3.4	0.0%
	"1999"	"1999"	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	10	69817	Unreliable	6.9	26.3	4.5	Unreliable	6.6	25.4	4.4	0.0%
	"1999"	"1999"	"South Carolina"	"45"	"Richland County, SC"	"45079"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	20	145315	13.8	8.4	21.3	3.1	13.0	7.8	20.3	3.0	0.0%
	"1999"	"1999"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	36	149934	24.0	16.8	33.2	4.0	21.9	15.1	30.6	3.7	0.0%
	"1999"	"1999"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"White"	"2106-3"	12	401075	Unreliable	1.5	5.2	0.9	Unreliable	1.5	5.2	0.9	0.0%
	"1999"	"1999"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	11	62568	Unreliable	8.8	31.5	5.3	Unreliable	8.9	32.0	5.4	0.0%
	"1999"	"1999"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	12	33847	Unreliable	18.3	61.9	10.2	Unreliable	15.8	53.3	8.9	0.0%
	"1999"	"1999"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	71	435400	16.3	12.7	20.6	1.9	15.3	11.9	19.4	1.8	0.1%
	"1999"	"1999"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"White"	"2106-3"	22	441064	5.0	3.1	7.6	1.1	4.8	3.0	7.3	1.0	0.0%
	"1999"	"1999"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	10	105953	Unreliable	4.5	17.4	3.0	Unreliable	4.5	17.2	3.0	0.0%
	"1999"	"1999"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"White"	"2106-3"	44	1230393	3.6	2.6	4.8	0.5	3.5	2.5	4.7	0.5	0.0%
	"1999"	"1999"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	73	459356	15.9	12.5	20.0	1.9	15.5	12.0	19.6	1.9	0.1%
	"1999"	"1999"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"White"	"2106-3"	71	1627586	4.4	3.4	5.5	0.5	3.9	3.1	5.0	0.5	0.1%
	"1999"	"1999"	"Texas"	"48"	"Harris County, TX"	"48201"	"Large Central Metro"	"1"	"Asian or Pacific Islander"	"A-PI"	11	185765	Unreliable	3.0	10.6	1.8	Unreliable	2.5	9.0	1.6	0.0%
	"1999"	"1999"	"Texas"	"48"	"Harris County, TX"	"48201"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	77	641784	12.0	9.5	15.0	1.4	11.0	8.7	13.8	1.3	0.1%
	"1999"	"1999"	"Texas"	"48"	"Harris County, TX"	"48201"	"Large Central Metro"	"1"	"White"	"2106-3"	137	2512308	5.5	4.5	6.4	0.5	5.0	4.2	5.9	0.4	0.1%
	"1999"	"1999"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"White"	"2106-3"	14	268539	Unreliable	2.9	8.7	1.4	Unreliable	2.9	8.8	1.4	0.0%
	"1999"	"1999"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	23	187401	12.3	7.8	18.4	2.6	11.4	7.2	17.3	2.4	0.0%
	"1999"	"1999"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"White"	"2106-3"	37	1167470	3.2	2.2	4.4	0.5	3.0	2.1	4.1	0.5	0.0%
	"1999"	"1999"	"Texas"	"48"	"Travis County, TX"	"48453"	"Large Central Metro"	"1"	"White"	"2106-3"	16	666266	Unreliable	1.4	3.9	0.6	Unreliable	1.1	3.4	0.5	0.0%
	"1999"	"1999"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Large Central Metro"	"1"	"White"	"2106-3"	19	833348	Unreliable	1.4	3.6	0.5	Unreliable	1.4	3.7	0.5	0.0%
	"1999"	"1999"	"Virginia"	"51"	"Chesapeake city, VA"	"51550"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	10	57210	Unreliable	8.4	32.1	5.5	Unreliable	8.0	30.5	5.3	0.0%
	"1999"	"1999"	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	20	105581	18.9	11.6	29.3	4.2	15.4	9.3	24.1	3.6	0.0%
	"1999"	"1999"	"Virginia"	"51"	"Portsmouth city, VA"	"51740"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	10	51873	Unreliable	9.2	35.5	6.1	Unreliable	8.8	33.8	5.8	0.0%
	"1999"	"1999"	"Virginia"	"51"	"Richmond city, VA"	"51760"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	47	116278	40.4	29.7	53.8	5.9	38.7	28.4	51.4	5.6	0.0%
	"1999"	"1999"	"Washington"	"53"	"King County, WA"	"53033"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	21	107357	19.6	12.1	29.9	4.3	18.7	11.4	28.8	4.1	0.0%
	"1999"	"1999"	"Washington"	"53"	"King County, WA"	"53033"	"Large Central Metro"	"1"	"White"	"2106-3"	17	1395072	Unreliable	0.7	2.0	0.3	Unreliable	0.7	1.8	0.3	0.0%
	"1999"	"1999"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	70	237455	29.5	23.0	37.2	3.5	26.7	20.8	33.8	3.2	0.1%
	"1999"	"1999"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Large Central Metro"	"1"	"White"	"2106-3"	24	668683	3.6	2.3	5.3	0.7	3.6	2.3	5.4	0.7	0.0%
	"2000"	"2000"	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	79	262564	30.1	23.8	37.5	3.4	28.8	22.8	35.9	3.2	0.1%
	"2000"	"2000"	"Alabama"	"01"	"Mobile County, AL"	"01097"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	20	134792	14.8	9.1	22.9	3.3	14.4	8.8	22.2	3.2	0.0%
	"2000"	"2000"	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	25	109579	22.8	14.8	33.7	4.6	20.5	13.0	30.8	4.3	0.0%
	"2000"	"2000"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	26	130500	19.9	13.0	29.2	3.9	18.6	12.0	27.5	3.7	0.0%
	"2000"	"2000"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"White"	"2106-3"	136	2791735	4.9	4.1	5.7	0.4	4.7	3.9	5.5	0.4	0.1%
	"2000"	"2000"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"White"	"2106-3"	56	760787	7.4	5.6	9.6	1.0	7.4	5.6	9.6	1.0	0.0%
	"2000"	"2000"	"Arkansas"	"05"	"Pulaski County, AR"	"05119"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	30	117087	25.6	17.3	36.6	4.7	22.6	14.9	32.8	4.3	0.0%
	"2000"	"2000"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Asian or Pacific Islander"	"A-PI"	11	326594	Unreliable	1.7	6.0	1.0	Unreliable	1.6	5.7	1.0	0.0%
	"2000"	"2000"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	66	232048	28.4	22.0	36.2	3.5	27.4	21.2	34.8	3.4	0.1%
	"2000"	"2000"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"White"	"2106-3"	18	871437	Unreliable	1.2	3.3	0.5	Unreliable	1.2	3.3	0.5	0.0%
	"2000"	"2000"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	30	97494	30.8	20.8	43.9	5.6	30.2	20.4	43.1	5.5	0.0%
	"2000"	"2000"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"White"	"2106-3"	10	723419	Unreliable	0.7	2.5	0.4	Unreliable	0.7	2.7	0.5	0.0%
	"2000"	"2000"	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"White"	"2106-3"	17	661410	Unreliable	1.5	4.1	0.6	Unreliable	1.4	4.0	0.6	0.0%
	"2000"	"2000"	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"White"	"2106-3"	21	576839	3.6	2.3	5.6	0.8	3.6	2.2	5.5	0.8	0.0%
	"2000"	"2000"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Asian or Pacific Islander"	"A-PI"	20	1245818	1.6	1.0	2.5	0.4	1.5	0.9	2.3	0.3	0.0%
	"2000"	"2000"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	303	1012448	29.9	26.6	33.3	1.7	29.3	26.0	32.6	1.7	0.3%
	"2000"	"2000"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"White"	"2106-3"	478	7145317	6.7	6.1	7.3	0.3	6.3	5.7	6.9	0.3	0.4%
	"2000"	"2000"	"California"	"06"	"Monterey County, CA"	"06053"	"Medium Metro"	"3"	"White"	"2106-3"	16	346786	Unreliable	2.6	7.5	1.2	Unreliable	2.4	6.9	1.1	0.0%
	"2000"	"2000"	"California"	"06"	"Orange County, CA"	"06059"	"Large Central Metro"	"1"	"White"	"2106-3"	26	2338589	1.1	0.7	1.6	0.2	1.1	0.7	1.6	0.2	0.0%
	"2000"	"2000"	"California"	"06"	"Riverside County, CA"	"06065"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	11	108362	Unreliable	5.1	18.2	3.1	Unreliable	4.7	16.8	2.9	0.0%
	"2000"	"2000"	"California"	"06"	"Riverside County, CA"	"06065"	"Large Central Metro"	"1"	"White"	"2106-3"	47	1341313	3.5	2.6	4.7	0.5	3.6	2.7	4.8	0.5	0.0%
	"2000"	"2000"	"California"	"06"	"Sacramento County, CA"	"06067"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	21	137637	15.3	9.4	23.3	3.3	15.4	9.4	23.7	3.4	0.0%
	"2000"	"2000"	"California"	"06"	"Sacramento County, CA"	"06067"	"Large Central Metro"	"1"	"White"	"2106-3"	17	907995	Unreliable	1.1	3.0	0.5	Unreliable	1.1	3.0	0.5	0.0%
	"2000"	"2000"	"California"	"06"	"San Bernardino County, CA"	"06071"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	13	172096	Unreliable	4.0	12.9	2.1	Unreliable	3.9	12.5	2.0	0.0%
	"2000"	"2000"	"California"	"06"	"San Bernardino County, CA"	"06071"	"Large Fringe Metro"	"2"	"White"	"2106-3"	80	1410713	5.7	4.5	7.1	0.6	5.5	4.4	6.9	0.6	0.1%
	"2000"	"2000"	"California"	"06"	"San Diego County, CA"	"06073"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	10	185515	Unreliable	2.6	9.9	1.7	Unreliable	2.0	7.7	1.3	0.0%
	"2000"	"2000"	"California"	"06"	"San Diego County, CA"	"06073"	"Large Central Metro"	"1"	"White"	"2106-3"	31	2303808	1.3	0.9	1.9	0.2	1.3	0.9	1.8	0.2	0.0%
	"2000"	"2000"	"California"	"06"	"San Francisco County, CA"	"06075"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	19	66013	Unreliable	17.3	44.9	6.6	Unreliable	17.8	46.1	6.8	0.0%
	"2000"	"2000"	"California"	"06"	"San Joaquin County, CA"	"06077"	"Medium Metro"	"3"	"White"	"2106-3"	15	436767	Unreliable	1.9	5.7	0.9	Unreliable	1.9	5.7	0.9	0.0%
	"2000"	"2000"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"White"	"2106-3"	10	1152933	Unreliable	0.4	1.6	0.3	Unreliable	0.4	1.5	0.3	0.0%
	"2000"	"2000"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"White"	"2106-3"	18	676660	Unreliable	1.6	4.2	0.6	Unreliable	1.6	4.3	0.6	0.0%
	"2000"	"2000"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"White"	"2106-3"	11	331680	Unreliable	1.7	5.9	1.0	Unreliable	1.5	5.3	0.9	0.0%
	"2000"	"2000"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	11	67385	Unreliable	8.1	29.2	4.9	Unreliable	8.1	29.1	4.9	0.0%
	"2000"	"2000"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"White"	"2106-3"	10	750877	Unreliable	0.6	2.4	0.4	Unreliable	0.7	2.7	0.5	0.0%
	"2000"	"2000"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	10	113097	Unreliable	4.2	16.3	2.8	Unreliable	3.9	18.0	3.2	0.0%
	"2000"	"2000"	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	18	102886	Unreliable	10.4	27.6	4.1	Unreliable	9.1	24.3	3.6	0.0%
	"2000"	"2000"	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	130	353632	36.8	30.4	43.1	3.2	37.0	30.6	43.4	3.3	0.1%
	"2000"	"2000"	"Florida"	"12"	"Broward County, FL"	"12011"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	21	359883	5.8	3.6	8.9	1.3	5.3	3.3	8.1	1.2	0.0%
	"2000"	"2000"	"Florida"	"12"	"Broward County, FL"	"12011"	"Large Fringe Metro"	"2"	"White"	"2106-3"	16	1214539	Unreliable	0.8	2.1	0.3	Unreliable	0.7	2.1	0.3	0.0%
	"2000"	"2000"	"Florida"	"12"	"Duval County, FL"	"12031"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	30	222061	13.5	9.1	19.3	2.5	12.8	8.6	18.4	2.4	0.0%
	"2000"	"2000"	"Florida"	"12"	"Duval County, FL"	"12031"	"Large Central Metro"	"1"	"White"	"2106-3"	15	529867	Unreliable	1.6	4.7	0.7	Unreliable	1.5	4.5	0.7	0.0%
	"2000"	"2000"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	18	157140	Unreliable	6.8	18.1	2.7	Unreliable	6.3	16.7	2.5	0.0%
	"2000"	"2000"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Large Central Metro"	"1"	"White"	"2106-3"	20	810855	2.5	1.5	3.8	0.6	2.3	1.4	3.6	0.5	0.0%
	"2000"	"2000"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	65	487649	13.3	10.3	17.0	1.7	12.6	9.7	16.0	1.6	0.1%
	"2000"	"2000"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"Large Central Metro"	"1"	"White"	"2106-3"	28	1720202	1.6	1.1	2.4	0.3	1.6	1.1	2.3	0.3	0.0%
	"2000"	"2000"	"Florida"	"12"	"Orange County, FL"	"12095"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	15	176031	Unreliable	4.8	14.1	2.2	Unreliable	4.1	12.1	1.9	0.0%
	"2000"	"2000"	"Florida"	"12"	"Orange County, FL"	"12095"	"Large Central Metro"	"1"	"White"	"2106-3"	14	681144	Unreliable	1.1	3.4	0.5	Unreliable	1.1	3.3	0.5	0.0%
	"2000"	"2000"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	23	168861	13.6	8.6	20.4	2.8	12.9	8.1	19.5	2.7	0.0%
	"2000"	"2000"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"Large Fringe Metro"	"2"	"White"	"2106-3"	13	938557	Unreliable	0.7	2.4	0.4	Unreliable	0.8	2.7	0.4	0.0%
	"2000"	"2000"	"Florida"	"12"	"Polk County, FL"	"12105"	"Medium Metro"	"3"	"White"	"2106-3"	11	407927	Unreliable	1.3	4.8	0.8	Unreliable	1.6	5.6	0.9	0.0%
	"2000"	"2000"	"Georgia"	"13"	"Bibb County, GA"	"13021"	"Small Metro"	"4"	"Black or African American"	"2054-5"	11	73434	Unreliable	7.5	26.8	4.5	Unreliable	7.4	26.6	4.5	0.0%
	"2000"	"2000"	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	24	95336	25.2	16.1	37.5	5.1	23.1	14.8	34.4	4.8	0.0%
	"2000"	"2000"	"Georgia"	"13"	"Clayton County, GA"	"13063"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	10	125247	Unreliable	3.8	14.7	2.5	Unreliable	3.5	13.4	2.3	0.0%
	"2000"	"2000"	"Georgia"	"13"	"Cobb County, GA"	"13067"	"Large Fringe Metro"	"2"	"White"	"2106-3"	16	466817	Unreliable	2.0	5.6	0.9	Unreliable	1.8	5.2	0.8	0.0%
	"2000"	"2000"	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	37	369489	10.0	7.1	13.8	1.6	8.4	5.9	11.6	1.4	0.0%
	"2000"	"2000"	"Georgia"	"13"	"Fulton County, GA"	"13121"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	90	369354	24.4	19.6	30.0	2.6	22.2	17.8	27.3	2.4	0.1%
	"2000"	"2000"	"Georgia"	"13"	"Fulton County, GA"	"13121"	"Large Central Metro"	"1"	"White"	"2106-3"	13	417762	Unreliable	1.7	5.3	0.9	Unreliable	1.6	5.1	0.8	0.0%
	"2000"	"2000"	"Georgia"	"13"	"Gwinnett County, GA"	"13135"	"Large Fringe Metro"	"2"	"White"	"2106-3"	13	459270	Unreliable	1.5	4.8	0.8	Unreliable	1.4	4.5	0.7	0.0%
	"2000"	"2000"	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	10	83608	Unreliable	5.7	22.0	3.8	Unreliable	4.9	19.0	3.3	0.0%
	"2000"	"2000"	"Georgia"	"13"	"Richmond County, GA"	"13245"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	11	101593	Unreliable	5.4	19.4	3.3	Unreliable	5.2	18.6	3.2	0.0%
	"2000"	"2000"	"Illinois"	"17"	"Cook County, IL"	"17031"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	403	1437837	28.0	25.3	30.8	1.4	27.1	24.4	29.8	1.4	0.3%
	"2000"	"2000"	"Illinois"	"17"	"Cook County, IL"	"17031"	"Large Central Metro"	"1"	"White"	"2106-3"	146	3633207	4.0	3.4	4.7	0.3	3.9	3.3	4.6	0.3	0.1%
	"2000"	"2000"	"Illinois"	"17"	"Kane County, IL"	"17089"	"Large Fringe Metro"	"2"	"White"	"2106-3"	11	368562	Unreliable	1.5	5.3	0.9	Unreliable	1.5	5.5	0.9	0.0%
	"2000"	"2000"	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	16	74761	Unreliable	12.2	34.8	5.4	Unreliable	12.5	35.6	5.5	0.0%
	"2000"	"2000"	"Illinois"	"17"	"Will County, IL"	"17197"	"Large Fringe Metro"	"2"	"White"	"2106-3"	11	433858	Unreliable	1.3	4.5	0.8	Unreliable	1.5	5.2	0.9	0.0%
	"2000"	"2000"	"Indiana"	"18"	"Lake County, IN"	"18089"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	71	125659	56.5	44.1	71.3	6.7	55.4	43.2	70.0	6.6	0.1%
	"2000"	"2000"	"Indiana"	"18"	"Lake County, IN"	"18089"	"Large Fringe Metro"	"2"	"White"	"2106-3"	21	352014	6.0	3.7	9.1	1.3	5.8	3.6	9.0	1.3	0.0%
	"2000"	"2000"	"Indiana"	"18"	"Marion County, IN"	"18097"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	42	214067	19.6	14.1	26.5	3.0	18.8	13.5	25.5	2.9	0.0%
